long_official_team_id,platformGameId,teamID,building_destroyed,destroyed_opponent_buildings,champion_kill,baron_kill,riftHerald_kill,dragon_kill,first_baron_team,first_riftHerald_team,game_end,ward_killed,ward_placed,match_numbers,team_name
105550001032913831,"ESPORTSTMNT01:3371353, ESPORTSTMNT01:3371856, ESPORTSTMNT01:3384079, ESPORTSTMNT01:3384525, ESPORTSTMNT01:3404536, ESPORTSTMNT01:3404874, ESPORTSTMNT01:3411433, ESPORTSTMNT01:3412587, ESPORTSTMNT02:3211999, ESPORTSTMNT02:3212657, ESPORTSTMNT02:3217675, ESPORTSTMNT02:3218473, ESPORTSTMNT02:3228235, ESPORTSTMNT02:3229200, ESPORTSTMNT02:3230187, ESPORTSTMNT02:3230195, ESPORTSTMNT03:3181861, ESPORTSTMNT03:3185260, ESPORTSTMNT03:3190620, ESPORTSTMNT03:3190996, ESPORTSTMNT03:3197378, ESPORTSTMNT06:2822413, ESPORTSTMNT02:3229784, ESPORTSTMNT02:3229791, ESPORTSTMNT02:3230791, ESPORTSTMNT01:3305741, ESPORTSTMNT01:3313920, ESPORTSTMNT02:3155899, ESPORTSTMNT03:3090022, ESPORTSTMNT01:3305240, ESPORTSTMNT01:3314547, ESPORTSTMNT01:3329688, ESPORTSTMNT01:3329977, ESPORTSTMNT01:3333490, ESPORTSTMNT01:3335427, ESPORTSTMNT01:3335438, ESPORTSTMNT02:3159351, ESPORTSTMNT02:3166508, ESPORTSTMNT02:3166855, ESPORTSTMNT03:3090183, ESPORTSTMNT03:3095265, ESPORTSTMNT03:3097528, ESPORTSTMNT03:3118905, ESPORTSTMNT03:3122355, ESPORTSTMNT03:3128797, ESPORTSTMNT03:3130003",7000,327,329,650,42,44,111,26,25,21,2413,5057,46,RED Academy
107603596915629288,"ESPORTSTMNT01:3312396, ESPORTSTMNT01:3314306, ESPORTSTMNT01:3318164, ESPORTSTMNT01:3319064, ESPORTSTMNT02:3166235, ESPORTSTMNT02:3167209, ESPORTSTMNT02:3169789, ESPORTSTMNT02:3169943, ESPORTSTMNT02:3170762, ESPORTSTMNT02:3170763, ESPORTSTMNT02:3171931, ESPORTSTMNT03:3084571, ESPORTSTMNT03:3084574, ESPORTSTMNT03:3086736, ESPORTSTMNT03:3086740, ESPORTSTMNT03:3093828, ESPORTSTMNT03:3093837, ESPORTSTMNT03:3102277, ESPORTSTMNT03:3102279, ESPORTSTMNT06:2773546, ESPORTSTMNT06:2773551, ESPORTSTMNT06:2773938, ESPORTSTMNT06:2773940, ESPORTSTMNT06:2774953, ESPORTSTMNT06:2775539, ESPORTSTMNT06:2775917, ESPORTSTMNT06:2775920",4100,203,174,381,16,19,51,13,8,11,953,1862,27,Spirituals
107581765633427097,"ESPORTSTMNT01:3312396, ESPORTSTMNT01:3314306, ESPORTSTMNT01:3317978, ESPORTSTMNT01:3319006, ESPORTSTMNT01:3333540, ESPORTSTMNT01:3334474, ESPORTSTMNT02:3168471, ESPORTSTMNT02:3168474, ESPORTSTMNT02:3169943, ESPORTSTMNT02:3171931, ESPORTSTMNT03:3083460, ESPORTSTMNT03:3085465, ESPORTSTMNT03:3090031, ESPORTSTMNT03:3090050, ESPORTSTMNT03:3092876, ESPORTSTMNT03:3093844, ESPORTSTMNT03:3102177, ESPORTSTMNT03:3102179, ESPORTSTMNT06:2774677, ESPORTSTMNT06:2774681, ESPORTSTMNT06:2775643, ESPORTSTMNT01:3335474, ESPORTSTMNT01:3367920, ESPORTSTMNT01:3368508, ESPORTSTMNT01:3371354, ESPORTSTMNT01:3379709, ESPORTSTMNT02:3211754, ESPORTSTMNT03:3154856, ESPORTSTMNT03:3158088, ESPORTSTMNT03:3158571, ESPORTSTMNT03:3165002, ESPORTSTMNT03:3165329, ESPORTSTMNT01:3384163, ESPORTSTMNT01:3405597, ESPORTSTMNT01:3405606, ESPORTSTMNT01:3405613, ESPORTSTMNT01:3405616, ESPORTSTMNT01:3416184, ESPORTSTMNT01:3416187, ESPORTSTMNT01:3417102, ESPORTSTMNT01:3418087, ESPORTSTMNT02:3210357, ESPORTSTMNT02:3210560, ESPORTSTMNT02:3216703, ESPORTSTMNT02:3216922, ESPORTSTMNT02:3218513, ESPORTSTMNT03:3180008, ESPORTSTMNT03:3181488, ESPORTSTMNT03:3189723, ESPORTSTMNT03:3190628, ESPORTSTMNT03:3190638, ESPORTSTMNT03:3190648, ESPORTSTMNT03:3195458, ESPORTSTMNT03:3196437, ESPORTSTMNT03:3197400",8200,218,555,990,48,85,135,38,41,42,2112,4646,55,Fuego
108121051709036068,"ESPORTSTMNT01:3312759, ESPORTSTMNT01:3314656, ESPORTSTMNT01:3318106, ESPORTSTMNT01:3319003, ESPORTSTMNT02:3166195, ESPORTSTMNT02:3166214, ESPORTSTMNT02:3169789, ESPORTSTMNT02:3169893, ESPORTSTMNT02:3170762, ESPORTSTMNT02:3170763, ESPORTSTMNT02:3170853, ESPORTSTMNT02:3170855, ESPORTSTMNT03:3084571, ESPORTSTMNT03:3084574, ESPORTSTMNT03:3090031, ESPORTSTMNT03:3090050, ESPORTSTMNT03:3095297, ESPORTSTMNT03:3096214, ESPORTSTMNT03:3102261, ESPORTSTMNT03:3102269",3200,159,120,351,10,19,42,6,9,9,810,905,20,Polar Squad
107603566520687175,"ESPORTSTMNT01:3312759, ESPORTSTMNT01:3314656, ESPORTSTMNT01:3318164, ESPORTSTMNT01:3319064, ESPORTSTMNT02:3168452, ESPORTSTMNT02:3168465, ESPORTSTMNT02:3170756, ESPORTSTMNT02:3170895, ESPORTSTMNT02:3171780, ESPORTSTMNT02:3171930, ESPORTSTMNT03:3083468, ESPORTSTMNT03:3084507, ESPORTSTMNT03:3090058, ESPORTSTMNT03:3091021, ESPORTSTMNT03:3096229, ESPORTSTMNT03:3096235, ESPORTSTMNT03:3102177, ESPORTSTMNT03:3102179, ESPORTSTMNT06:2774677, ESPORTSTMNT06:2774681, ESPORTSTMNT06:2774995, ESPORTSTMNT06:2774997, ESPORTSTMNT06:2775643, ESPORTSTMNT06:2775958",3700,191,159,340,15,15,41,9,6,11,977,1614,24,Team Mayan eSports
108319257932089006,"ESPORTSTMNT01:3313365, ESPORTSTMNT01:3314331, ESPORTSTMNT01:3320028, ESPORTSTMNT01:3320031, ESPORTSTMNT02:3168471, ESPORTSTMNT02:3168474, ESPORTSTMNT02:3170756, ESPORTSTMNT02:3171780, ESPORTSTMNT03:3083538, ESPORTSTMNT03:3084577, ESPORTSTMNT03:3090058, ESPORTSTMNT03:3091021, ESPORTSTMNT03:3093828, ESPORTSTMNT03:3093837, ESPORTSTMNT03:3102261, ESPORTSTMNT03:3102269, ESPORTSTMNT06:2773546, ESPORTSTMNT06:2773551, ESPORTSTMNT06:2775539, ESPORTSTMNT01:3366502, ESPORTSTMNT01:3366904, ESPORTSTMNT01:3371354, ESPORTSTMNT01:3379700, ESPORTSTMNT03:3154841, ESPORTSTMNT03:3157140, ESPORTSTMNT03:3157573, ESPORTSTMNT03:3163910, ESPORTSTMNT03:3166279, ESPORTSTMNT03:3181480, ESPORTSTMNT01:3384137, ESPORTSTMNT02:3211305, ESPORTSTMNT02:3211728, ESPORTSTMNT02:3212491, ESPORTSTMNT02:3216715, ESPORTSTMNT02:3216907, ESPORTSTMNT02:3218509, ESPORTSTMNT03:3180008",5700,356,183,481,22,35,62,13,21,9,1532,3636,37,Osaka
107603544245460197,"ESPORTSTMNT01:3313365, ESPORTSTMNT01:3314331, ESPORTSTMNT01:3318106, ESPORTSTMNT01:3319003, ESPORTSTMNT02:3166235, ESPORTSTMNT02:3167209, ESPORTSTMNT02:3169892, ESPORTSTMNT02:3169893, ESPORTSTMNT02:3170851, ESPORTSTMNT02:3170853, ESPORTSTMNT02:3170855, ESPORTSTMNT03:3083460, ESPORTSTMNT03:3085465, ESPORTSTMNT03:3088767, ESPORTSTMNT03:3088779, ESPORTSTMNT03:3096229, ESPORTSTMNT03:3096235, ESPORTSTMNT03:3101228, ESPORTSTMNT03:3103134, ESPORTSTMNT06:2773559, ESPORTSTMNT06:2774574",3100,170,126,313,11,22,27,7,13,8,885,1527,21,Ramo Awake Gaming
107603600826620492,"ESPORTSTMNT01:3314636, ESPORTSTMNT01:3314651, ESPORTSTMNT01:3317978, ESPORTSTMNT01:3319006, ESPORTSTMNT01:3333540, ESPORTSTMNT01:3334474, ESPORTSTMNT02:3168452, ESPORTSTMNT02:3168465, ESPORTSTMNT02:3170895, ESPORTSTMNT02:3171930, ESPORTSTMNT03:3083538, ESPORTSTMNT03:3084577, ESPORTSTMNT03:3086736, ESPORTSTMNT03:3086740, ESPORTSTMNT03:3095297, ESPORTSTMNT03:3096214, ESPORTSTMNT03:3101228, ESPORTSTMNT03:3103134, ESPORTSTMNT06:2773559, ESPORTSTMNT06:2773938, ESPORTSTMNT06:2773940, ESPORTSTMNT06:2774574, ESPORTSTMNT06:2774953, ESPORTSTMNT06:2774995, ESPORTSTMNT06:2774997, ESPORTSTMNT06:2775917, ESPORTSTMNT06:2775920, ESPORTSTMNT06:2775958, ESPORTSTMNT01:3335474",4400,174,250,505,30,28,74,20,16,21,1198,2277,29,Zeus Kralik
109672618694070633,"ESPORTSTMNT01:3314636, ESPORTSTMNT01:3314651, ESPORTSTMNT01:3320028, ESPORTSTMNT01:3320031, ESPORTSTMNT02:3166195, ESPORTSTMNT02:3166214, ESPORTSTMNT02:3169892, ESPORTSTMNT02:3170851, ESPORTSTMNT03:3083468, ESPORTSTMNT03:3084507, ESPORTSTMNT03:3088767, ESPORTSTMNT03:3088779, ESPORTSTMNT03:3092876, ESPORTSTMNT03:3093844, ESPORTSTMNT03:3102277, ESPORTSTMNT03:3102279",2200,179,42,167,5,9,26,2,5,1,523,1019,16,Aethernum Esports
104710354840711661,"ESPORTSTMNT01:3304702, ESPORTSTMNT01:3307124, ESPORTSTMNT01:3312900, ESPORTSTMNT01:3316207, ESPORTSTMNT02:3139465, ESPORTSTMNT02:3140630, ESPORTSTMNT02:3143327, ESPORTSTMNT02:3143404, ESPORTSTMNT04:2669177, ESPORTSTMNT04:2669365, ESPORTSTMNT04:2670168, ESPORTSTMNT04:2670369, ESPORTSTMNT04:2672146, ESPORTSTMNT04:2672150, ESPORTSTMNT04:2672152, ESPORTSTMNT04:2672364, ESPORTSTMNT05:3217468, ESPORTSTMNT05:3218236, ESPORTSTMNT05:3218293, ESPORTSTMNT05:3219477, ESPORTSTMNT06:2773213, ESPORTSTMNT06:2775234, ESPORTSTMNT05:3220351, ESPORTSTMNT05:3222290, ESPORTSTMNT05:3222296, ESPORTSTMNT05:3222302, ESPORTSTMNT05:3222333, ESPORTSTMNT05:3223055",4200,146,243,425,27,35,65,19,18,20,1287,2283,28,Riddle Esports
98767991935149427,"ESPORTSTMNT01:3371891, ESPORTSTMNT01:3371906, ESPORTSTMNT03:3192436, ESPORTSTMNT03:3193374, ESPORTSTMNT01:3384977, ESPORTSTMNT01:3385110, ESPORTSTMNT01:3410680, ESPORTSTMNT01:3411653, ESPORTSTMNT01:3411656, ESPORTSTMNT01:3412584, ESPORTSTMNT01:3416593, ESPORTSTMNT01:3417469, ESPORTSTMNT01:3418462, ESPORTSTMNT02:3214320, ESPORTSTMNT02:3215299, ESPORTSTMNT02:3218639, ESPORTSTMNT02:3218641, ESPORTSTMNT02:3219150, ESPORTSTMNT03:3167486, ESPORTSTMNT03:3167487, ESPORTSTMNT03:3167489, ESPORTSTMNT03:3183712, ESPORTSTMNT03:3185689, ESPORTSTMNT04:2689217, ESPORTSTMNT04:2689226, ESPORTSTMNT04:2690211, ESPORTSTMNT04:2691209, ESPORTSTMNT04:2673677, ESPORTSTMNT04:2674592, ESPORTSTMNT04:2675477, ESPORTSTMNT04:2675493, ESPORTSTMNT04:2675612, ESPORTSTMNT04:2675614, ESPORTSTMNT04:2675660, ESPORTSTMNT01:3315349, ESPORTSTMNT01:3316259, ESPORTSTMNT01:3325232, ESPORTSTMNT01:3325255, ESPORTSTMNT01:3326211, ESPORTSTMNT01:3326230, ESPORTSTMNT01:3326254, ESPORTSTMNT01:3333801, ESPORTSTMNT01:3333811, ESPORTSTMNT01:3333820, ESPORTSTMNT01:3335726, ESPORTSTMNT01:3335749, ESPORTSTMNT01:3340421, ESPORTSTMNT01:3340438, ESPORTSTMNT01:3341409, ESPORTSTMNT01:3341415, ESPORTSTMNT01:3342594, ESPORTSTMNT01:3342595, ESPORTSTMNT01:3343549, ESPORTSTMNT01:3344541, ESPORTSTMNT02:3160190, ESPORTSTMNT02:3162103, ESPORTSTMNT02:3162124, ESPORTSTMNT02:3170169, ESPORTSTMNT02:3170174, ESPORTSTMNT02:3171138, ESPORTSTMNT03:3091493, ESPORTSTMNT03:3091504, ESPORTSTMNT03:3098143, ESPORTSTMNT03:3099031, ESPORTSTMNT03:3120918, ESPORTSTMNT03:3121915, ESPORTSTMNT04:2663590, ESPORTSTMNT04:2665583",10500,378,542,1121,60,60,173,40,28,44,3249,6469,68,Movistar R7
101383792559569368,"ESPORTSTMNT01:3371891, ESPORTSTMNT01:3371906, ESPORTSTMNT01:3383568, ESPORTSTMNT01:3383580, ESPORTSTMNT01:3383590, ESPORTSTMNT02:3212977, ESPORTSTMNT02:3212988, ESPORTSTMNT02:3217695, ESPORTSTMNT02:3217700, ESPORTSTMNT03:3165917, ESPORTSTMNT03:3167771, ESPORTSTMNT03:3184341, ESPORTSTMNT03:3185300, ESPORTSTMNT03:3194265, ESPORTSTMNT03:3194286, ESPORTSTMNT01:3314898, ESPORTSTMNT01:3314916, ESPORTSTMNT02:3169174, ESPORTSTMNT02:3170165, ESPORTSTMNT03:3121376, ESPORTSTMNT03:3121394, ESPORTSTMNT04:2664639, ESPORTSTMNT04:2664640, ESPORTSTMNT01:3328958, ESPORTSTMNT01:3328968, ESPORTSTMNT01:3328976, ESPORTSTMNT02:3160167, ESPORTSTMNT02:3161118, ESPORTSTMNT02:3161142, ESPORTSTMNT03:3091493, ESPORTSTMNT03:3091504, ESPORTSTMNT03:3098090, ESPORTSTMNT03:3099019, ESPORTSTMNT03:3100009",5000,319,153,315,18,26,52,10,12,10,1444,2817,34,All Knights
99566408562477641,"ESPORTSTMNT01:3373516, ESPORTSTMNT01:3374519, ESPORTSTMNT02:3212977, ESPORTSTMNT02:3212988, ESPORTSTMNT01:3382699, ESPORTSTMNT01:3384567, ESPORTSTMNT01:3407154, ESPORTSTMNT01:3407159, ESPORTSTMNT01:3408095, ESPORTSTMNT01:3408097, ESPORTSTMNT01:3409059, ESPORTSTMNT02:3218639, ESPORTSTMNT02:3218641, ESPORTSTMNT02:3219150, ESPORTSTMNT03:3167768, ESPORTSTMNT03:3167769, ESPORTSTMNT03:3184300, ESPORTSTMNT03:3184313, ESPORTSTMNT03:3185277, ESPORTSTMNT03:3191955, ESPORTSTMNT03:3191961, ESPORTSTMNT04:2689217, ESPORTSTMNT04:2689226, ESPORTSTMNT04:2690211, ESPORTSTMNT04:2691209, ESPORTSTMNT04:2664639, ESPORTSTMNT04:2664640, ESPORTSTMNT01:3316305, ESPORTSTMNT01:3317251, ESPORTSTMNT01:3328958, ESPORTSTMNT01:3328968, ESPORTSTMNT01:3328976, ESPORTSTMNT01:3330266, ESPORTSTMNT01:3331239, ESPORTSTMNT01:3331246, ESPORTSTMNT01:3332255, ESPORTSTMNT01:3336144, ESPORTSTMNT01:3337072, ESPORTSTMNT01:3337087, ESPORTSTMNT01:3338036, ESPORTSTMNT01:3338064, ESPORTSTMNT02:3160190, ESPORTSTMNT02:3162103, ESPORTSTMNT02:3162124, ESPORTSTMNT02:3168805, ESPORTSTMNT02:3168822, ESPORTSTMNT03:3090268, ESPORTSTMNT03:3090285, ESPORTSTMNT03:3095635, ESPORTSTMNT03:3095654, ESPORTSTMNT03:3120423, ESPORTSTMNT03:3120431, ESPORTSTMNT03:3120436",8000,328,411,741,43,49,112,28,27,28,2675,5631,53,INFINITY
106806773698472633,"ESPORTSTMNT01:3373516, ESPORTSTMNT01:3374519, ESPORTSTMNT01:3384958, ESPORTSTMNT01:3386016, ESPORTSTMNT02:3215276, ESPORTSTMNT02:3218737, ESPORTSTMNT02:3219246, ESPORTSTMNT03:3166557, ESPORTSTMNT03:3167491, ESPORTSTMNT03:3184341, ESPORTSTMNT03:3185300, ESPORTSTMNT03:3192436, ESPORTSTMNT03:3193374, ESPORTSTMNT01:3405863, ESPORTSTMNT01:3405880, ESPORTSTMNT01:3406817, ESPORTSTMNT01:3406823, ESPORTSTMNT02:3215282, ESPORTSTMNT02:3169174, ESPORTSTMNT02:3170165, ESPORTSTMNT01:3313951, ESPORTSTMNT01:3314936, ESPORTSTMNT02:3157548, ESPORTSTMNT02:3159475, ESPORTSTMNT03:3090268, ESPORTSTMNT03:3090285, ESPORTSTMNT03:3097573, ESPORTSTMNT03:3097592, ESPORTSTMNT03:3120918, ESPORTSTMNT03:3121915, ESPORTSTMNT04:2664571, ESPORTSTMNT04:2664572",4600,316,131,335,12,27,59,6,9,7,1624,3289,32,Team Aze
107581284487120142,"ESPORTSTMNT01:3383568, ESPORTSTMNT01:3383580, ESPORTSTMNT01:3383590, ESPORTSTMNT02:3215276, ESPORTSTMNT01:3369886, ESPORTSTMNT01:3371877, ESPORTSTMNT01:3401230, ESPORTSTMNT01:3401232, ESPORTSTMNT01:3401235, ESPORTSTMNT01:3403203, ESPORTSTMNT01:3410874, ESPORTSTMNT01:3411861, ESPORTSTMNT01:3411862, ESPORTSTMNT01:3411864, ESPORTSTMNT01:3411865, ESPORTSTMNT01:3413702, ESPORTSTMNT01:3414647, ESPORTSTMNT01:3415614, ESPORTSTMNT01:3415616, ESPORTSTMNT01:3415618, ESPORTSTMNT02:3215282, ESPORTSTMNT02:3217810, ESPORTSTMNT02:3217813, ESPORTSTMNT03:3167486, ESPORTSTMNT03:3167487, ESPORTSTMNT03:3167489, ESPORTSTMNT03:3184300, ESPORTSTMNT03:3184313, ESPORTSTMNT03:3185277, ESPORTSTMNT03:3192029, ESPORTSTMNT03:3193005, ESPORTSTMNT01:3315349, ESPORTSTMNT01:3316259, ESPORTSTMNT01:3321972, ESPORTSTMNT01:3321978, ESPORTSTMNT01:3323952, ESPORTSTMNT01:3323975, ESPORTSTMNT01:3333801, ESPORTSTMNT01:3333811, ESPORTSTMNT01:3333820, ESPORTSTMNT01:3335726, ESPORTSTMNT01:3335749, ESPORTSTMNT01:3342594, ESPORTSTMNT01:3342595, ESPORTSTMNT01:3343549, ESPORTSTMNT01:3344541, ESPORTSTMNT02:3158520, ESPORTSTMNT02:3159436, ESPORTSTMNT02:3159458, ESPORTSTMNT02:3168805, ESPORTSTMNT02:3168822, ESPORTSTMNT03:3091513, ESPORTSTMNT03:3091532, ESPORTSTMNT03:3098090, ESPORTSTMNT03:3099019, ESPORTSTMNT03:3100009, ESPORTSTMNT03:3120880, ESPORTSTMNT03:3122880, ESPORTSTMNT04:2664571, ESPORTSTMNT04:2664572",8700,373,493,905,52,74,161,34,37,35,3125,6260,60,Six Karma
99566408358330419,"ESPORTSTMNT01:3384958, ESPORTSTMNT01:3386016, ESPORTSTMNT03:3194265, ESPORTSTMNT03:3194286, ESPORTSTMNT01:3372597, ESPORTSTMNT01:3372605, ESPORTSTMNT01:3373574, ESPORTSTMNT01:3405863, ESPORTSTMNT01:3405880, ESPORTSTMNT01:3406817, ESPORTSTMNT01:3406823, ESPORTSTMNT01:3407154, ESPORTSTMNT01:3407159, ESPORTSTMNT01:3408095, ESPORTSTMNT01:3408097, ESPORTSTMNT01:3409059, ESPORTSTMNT01:3410874, ESPORTSTMNT01:3411861, ESPORTSTMNT01:3411862, ESPORTSTMNT01:3411864, ESPORTSTMNT01:3411865, ESPORTSTMNT02:3214016, ESPORTSTMNT02:3215003, ESPORTSTMNT02:3217810, ESPORTSTMNT02:3217813, ESPORTSTMNT03:3167768, ESPORTSTMNT03:3167769, ESPORTSTMNT03:3183712, ESPORTSTMNT03:3185689, ESPORTSTMNT03:3121376, ESPORTSTMNT03:3121394, ESPORTSTMNT01:3316305, ESPORTSTMNT01:3317251, ESPORTSTMNT01:3325232, ESPORTSTMNT01:3325255, ESPORTSTMNT01:3326211, ESPORTSTMNT01:3326230, ESPORTSTMNT01:3326254, ESPORTSTMNT01:3330266, ESPORTSTMNT01:3331239, ESPORTSTMNT01:3331246, ESPORTSTMNT01:3332255, ESPORTSTMNT02:3158520, ESPORTSTMNT02:3159436, ESPORTSTMNT02:3159458, ESPORTSTMNT02:3170169, ESPORTSTMNT02:3170174, ESPORTSTMNT02:3171138, ESPORTSTMNT03:3090237, ESPORTSTMNT03:3091241, ESPORTSTMNT03:3097573, ESPORTSTMNT03:3097592, ESPORTSTMNT04:2663649, ESPORTSTMNT04:2664656",8900,383,377,753,39,58,105,26,33,28,2544,5568,54,Isurus
104841890701948065,"ESPORTSTMNT02:3218737, ESPORTSTMNT02:3219246, ESPORTSTMNT03:3165917, ESPORTSTMNT03:3167771, ESPORTSTMNT01:3372597, ESPORTSTMNT01:3372605, ESPORTSTMNT01:3373574, ESPORTSTMNT01:3382699, ESPORTSTMNT01:3384567, ESPORTSTMNT01:3401230, ESPORTSTMNT01:3401232, ESPORTSTMNT01:3401235, ESPORTSTMNT01:3403203, ESPORTSTMNT01:3410680, ESPORTSTMNT01:3411653, ESPORTSTMNT01:3411656, ESPORTSTMNT01:3412584, ESPORTSTMNT01:3413702, ESPORTSTMNT01:3414647, ESPORTSTMNT01:3415614, ESPORTSTMNT01:3415616, ESPORTSTMNT01:3415618, ESPORTSTMNT01:3416593, ESPORTSTMNT01:3417469, ESPORTSTMNT01:3418462, ESPORTSTMNT02:3214320, ESPORTSTMNT02:3215299, ESPORTSTMNT03:3185639, ESPORTSTMNT03:3185658, ESPORTSTMNT03:3192029, ESPORTSTMNT03:3193005, ESPORTSTMNT01:3314898, ESPORTSTMNT01:3314916, ESPORTSTMNT01:3321972, ESPORTSTMNT01:3321978, ESPORTSTMNT01:3323952, ESPORTSTMNT01:3323975, ESPORTSTMNT01:3336144, ESPORTSTMNT01:3337072, ESPORTSTMNT01:3337087, ESPORTSTMNT01:3338036, ESPORTSTMNT01:3338064, ESPORTSTMNT01:3340421, ESPORTSTMNT01:3340438, ESPORTSTMNT01:3341409, ESPORTSTMNT01:3341415, ESPORTSTMNT02:3157548, ESPORTSTMNT02:3159475, ESPORTSTMNT02:3166890, ESPORTSTMNT02:3167879, ESPORTSTMNT03:3090237, ESPORTSTMNT03:3091241, ESPORTSTMNT03:3095635, ESPORTSTMNT03:3095654, ESPORTSTMNT03:3120880, ESPORTSTMNT03:3122880, ESPORTSTMNT04:2663590, ESPORTSTMNT04:2665583",8500,349,478,819,54,65,140,33,32,36,2980,6023,58,Estral Esports
109696126554266494,"ESPORTSTMNT05:3220308, ESPORTSTMNT05:3220312, ESPORTSTMNT05:3220344, ESPORTSTMNT05:3223018, ESPORTSTMNT05:3223052, ESPORTSTMNT05:3223058, ESPORTSTMNT01:3370745, ESPORTSTMNT01:3372464, ESPORTSTMNT01:3382635, ESPORTSTMNT01:3385051, ESPORTSTMNT03:3174379, ESPORTSTMNT03:3175664, ESPORTSTMNT03:3179079, ESPORTSTMNT03:3183610, ESPORTSTMNT01:3410824, ESPORTSTMNT01:3412709, ESPORTSTMNT01:3412724, ESPORTSTMNT01:3412754, ESPORTSTMNT03:3185105, ESPORTSTMNT03:3190914, ESPORTSTMNT03:3193291, ESPORTSTMNT03:3194518, ESPORTSTMNT03:3195765, ESPORTSTMNT03:3197553, ESPORTSTMNT05:3220099, ESPORTSTMNT05:3220101, ESPORTSTMNT05:3220129, ESPORTSTMNT05:3221123, ESPORTSTMNT05:3221129, ESPORTSTMNT05:3221193, ESPORTSTMNT05:3222081, ESPORTSTMNT05:3222119, ESPORTSTMNT05:3222197, ESPORTSTMNT01:3306190, ESPORTSTMNT03:3097984, ESPORTSTMNT03:3100388",5400,222,297,650,32,35,99,22,20,23,1539,3630,36,Geekay Esports
105504044166670507,"ESPORTSTMNT05:3220331, ESPORTSTMNT05:3222318, ESPORTSTMNT05:3223032, ESPORTSTMNT05:3223069, ESPORTSTMNT05:3220377, ESPORTSTMNT05:3220596, ESPORTSTMNT05:3220600, ESPORTSTMNT05:3220601, ESPORTSTMNT05:3220707, ESPORTSTMNT05:3220711, ESPORTSTMNT05:3222353, ESPORTSTMNT05:3222361, ESPORTSTMNT05:3222588, ESPORTSTMNT05:3222690, ESPORTSTMNT05:3223291, ESPORTSTMNT05:3223398, ESPORTSTMNT05:3225012, ESPORTSTMNT05:3225013, ESPORTSTMNT05:3225016, ESPORTSTMNT05:3226014, ESPORTSTMNT05:3226015, ESPORTSTMNT04:2683319, ESPORTSTMNT04:2683915, ESPORTSTMNT04:2685392, ESPORTSTMNT04:2688011, ESPORTSTMNT06:2815507, ESPORTSTMNT06:2816545, ESPORTSTMNT06:2817657, ESPORTSTMNT06:2817896, ESPORTSTMNT06:2817923, ESPORTSTMNT06:2818718, ESPORTSTMNT06:2820428, ESPORTSTMNT06:2823290, ESPORTSTMNT04:2687367, ESPORTSTMNT04:2688501, ESPORTSTMNT04:2689269, ESPORTSTMNT04:2690247, ESPORTSTMNT04:2690256, ESPORTSTMNT04:2690738, ESPORTSTMNT04:2690763, ESPORTSTMNT04:2691782, ESPORTSTMNT04:2691789, ESPORTSTMNT04:2691891, ESPORTSTMNT04:2691897, ESPORTSTMNT04:2691900, ESPORTSTMNT04:2691904, ESPORTSTMNT04:2692173, ESPORTSTMNT04:2694104, ESPORTSTMNT04:2694129, ESPORTSTMNT06:2818835, ESPORTSTMNT06:2819310, ESPORTSTMNT06:2820343, ESPORTSTMNT06:2822326, ESPORTSTMNT05:3239459, ESPORTSTMNT05:3239462, ESPORTSTMNT05:3240464, ESPORTSTMNT05:3239484, ESPORTSTMNT05:3240514, ESPORTSTMNT05:3241529, ESPORTSTMNT02:3139852, ESPORTSTMNT02:3140687, ESPORTSTMNT02:3144402, ESPORTSTMNT04:2664050, ESPORTSTMNT04:2664699, ESPORTSTMNT04:2664736, ESPORTSTMNT04:2665158, ESPORTSTMNT04:2667033, ESPORTSTMNT02:3143477, ESPORTSTMNT04:2668085, ESPORTSTMNT04:2669241, ESPORTSTMNT04:2669481, ESPORTSTMNT04:2669485, ESPORTSTMNT04:2669492, ESPORTSTMNT04:2670224, ESPORTSTMNT04:2670239, ESPORTSTMNT04:2670495, ESPORTSTMNT04:2670516, ESPORTSTMNT04:2672214, ESPORTSTMNT05:3217561, ESPORTSTMNT05:3218297, ESPORTSTMNT05:3218507, ESPORTSTMNT05:3219368, ESPORTSTMNT05:3219533, ESPORTSTMNT06:2774402, ESPORTSTMNT06:2775316, ESPORTSTMNT06:2775658",12900,503,729,1314,80,77,202,52,39,60,3951,8250,86,Unicorns of Love Sexy Edition
